Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2014-03-21,5760.0,5849.0,5722.05,5740.0,5763.35,10618.0,614.78
2014-03-22,5800.0,5800.0,5705.0,5713.0,5718.05,568.0,32.53
2014-03-24,5772.0,5823.0,5730.0,5823.0,5795.35,48668.0,2814.34
2014-03-25,5834.0,5999.0,5793.9,5921.0,5951.5,24491.0,1451.91
2014-03-26,6022.0,6149.9,5690.0,5699.95,5776.75,19440.0,1149.88
2014-03-27,5759.55,5950.0,5724.8,5925.0,5919.15,14874.0,870.03
2014-03-28,5925.2,5960.0,5805.0,5805.0,5832.05,61209.0,3588.74
2014-03-31,5850.0,5995.0,5839.95,5935.0,5961.5,9353.0,556.52
2014-04-01,5965.0,6097.0,5872.05,6050.0,6049.45,20136.0,1211.33
2014-04-02,6070.0,6190.0,6020.3,6145.0,6135.85,19011.0,1164.18
2014-04-03,6175.0,6200.0,6020.3,6190.0,6154.75,14682.0,899.24
2014-04-04,6101.0,6115.0,6021.95,6029.0,6049.75,15329.0,934.27
2014-04-07,6040.0,6140.0,6020.3,6021.5,6043.25,8323.0,503.23
2014-04-09,6050.0,6249.8,6020.3,6249.0,6215.2,63536.0,3933.24
2014-04-10,6170.6,6374.0,6165.0,6346.0,6328.25,24618.0,1549.41
2014-04-11,6296.6,6327.85,6070.8,6150.0,6105.5,9103.0,563.47
2014-04-15,6195.0,6195.0,5980.6,6000.0,6017.55,15329.0,930.05
2014-04-16,6034.9,6055.0,5982.65,5993.1,6002.2,13232.0,796.16
2014-04-17,6010.0,6030.0,5759.35,5890.0,5870.85,23513.0,1381.44
2014-04-21,5944.0,6020.0,5900.0,5955.0,5974.35,47591.0,2843.43
2014-04-22,5975.0,6127.8,5968.05,6052.0,6066.6,73781.0,4451.93
2014-04-23,6114.4,6320.0,6058.6,6240.25,6285.9,29682.0,1847.94
2014-04-25,6280.0,6280.0,6075.0,6099.0,6107.85,11463.0,709.36
2014-04-28,6100.0,6199.9,6099.95,6101.3,6127.3,28908.0,1775.72
2014-04-29,6117.0,6201.15,6097.0,6102.05,6100.15,51749.0,3170.54
2014-04-30,6119.0,6273.5,6100.0,6223.95,6201.25,6830.0,421.11
2014-05-02,6244.0,6285.0,6141.0,6248.4,6248.4,17294.0,1072.58
2014-05-05,6248.0,6480.0,6200.0,6450.0,6432.55,12181.0,775.75
2014-05-06,6500.0,6629.4,6350.0,6380.0,6396.75,14163.0,922.89
2014-05-07,6434.7,6549.95,6421.35,6480.2,6476.75,16722.0,1081.24
2014-05-08,6550.0,6597.0,6360.0,6490.0,6491.0,12595.0,817.36
2014-05-09,6501.05,6767.7,6389.95,6408.0,6478.6,67184.0,4417.09
2014-05-12,6550.0,6650.0,6425.0,6450.0,6461.0,42466.0,2773.45
2014-05-13,6487.0,6552.0,6465.6,6481.25,6492.3,57031.0,3707.86
2014-05-14,6507.0,6519.3,6451.35,6472.65,6488.15,21248.0,1378.91
2014-05-15,6466.6,6480.0,6151.15,6387.9,6351.65,20553.0,1301.81
2014-05-16,6380.0,6480.0,6215.6,6330.0,6346.75,31191.0,1974.51
2014-05-19,6281.25,6400.0,6281.0,6350.0,6357.05,27748.0,1765.85
2014-05-20,6367.0,6790.0,6325.0,6730.0,6704.9,37276.0,2481.6
2014-05-21,6730.0,7336.65,6710.05,7290.0,7266.15,59938.0,4248.29
2014-05-22,7300.0,7465.0,7218.55,7300.0,7291.8,50332.0,3682.94
2014-05-23,7310.0,7485.0,7218.9,7380.0,7442.85,40343.0,2979.56
2014-05-26,7350.0,7450.0,7000.0,7174.8,7153.35,19474.0,1407.72
2014-05-27,7174.8,7288.0,7010.0,7055.0,7087.7,26692.0,1902.08
2014-05-28,7099.65,7250.05,6900.0,6942.0,6939.5,16215.0,1147.15
2014-05-29,6949.0,7199.0,6815.0,6900.55,6902.25,7377.0,514.57
2014-05-30,6961.85,7030.0,6601.15,6689.0,6675.45,77870.0,5213.8
2014-06-02,6680.0,6898.3,6650.0,6882.0,6881.8,15223.0,1038.95
2014-06-03,6875.0,7295.0,6830.0,7282.0,7229.6,53184.0,3825.54
2014-06-04,7210.25,7264.9,7111.25,7180.0,7192.35,33972.0,2449.58
2014-06-05,7200.0,7205.0,7102.0,7131.25,7142.15,9220.0,659.09
2014-06-06,7160.0,7219.95,7150.05,7186.05,7192.85,39463.0,2832.52
2014-06-09,7192.85,7367.3,7192.85,7300.0,7291.1,33183.0,2422.85
2014-06-10,7300.0,7300.0,7156.05,7185.0,7190.6,17087.0,1230.4
2014-06-11,7210.0,7212.5,7108.45,7200.0,7183.85,25977.0,1859.53
2014-06-12,7112.0,7370.0,7078.7,7310.1,7287.95,37341.0,2707.71
2014-06-13,7354.95,7391.7,7288.05,7340.0,7339.35,19105.0,1400.48
2014-06-16,7290.0,7340.0,7228.1,7241.0,7251.25,48927.0,3549.3
2014-06-17,7251.25,7319.0,7182.0,7250.15,7274.1,20676.0,1495.21
2014-06-18,7300.0,7399.0,7184.05,7250.0,7240.1,14465.0,1053.7
2014-06-19,7300.0,7301.0,7182.05,7208.0,7204.2,4933.0,356.48
2014-06-20,7210.0,7298.45,7150.5,7229.0,7215.75,4996.0,359.32
2014-06-23,7215.75,7215.75,7050.0,7126.25,7139.3,15242.0,1089.55
2014-06-24,7170.7,7280.0,7153.25,7180.0,7218.65,34695.0,2512.45
2014-06-25,7200.0,7300.0,7171.0,7290.0,7218.35,43282.0,3117.6
2014-06-26,7320.0,7499.85,7312.8,7418.15,7399.9,25852.0,1918.19
2014-06-27,7419.95,7775.0,7400.0,7700.0,7728.9,47152.0,3628.92
2014-06-30,7849.65,8125.0,7849.65,7973.95,7994.55,47767.0,3834.64
2014-07-01,7985.0,8120.0,7881.5,8030.0,8049.4,20775.0,1663.98
2014-07-02,8149.0,8245.0,8100.0,8177.0,8176.9,26024.0,2128.62
2014-07-03,8214.65,9090.0,8214.6,8630.0,8582.8,77216.0,6707.96
2014-07-04,8649.0,8749.0,8500.1,8582.25,8637.85,35524.0,3061.73
2014-07-07,8638.0,8700.0,8401.0,8450.0,8433.9,15641.0,1340.0
2014-07-08,8430.0,8610.0,8311.0,8350.0,8338.9,21448.0,1822.45
2014-07-09,8400.0,8418.65,8159.95,8200.0,8189.05,24934.0,2052.65
2014-07-10,8228.65,8288.8,8005.1,8127.95,8123.95,12721.0,1039.45
2014-07-11,8147.35,8519.95,8144.25,8284.0,8260.85,29339.0,2459.74
2014-07-14,8260.0,8408.35,8190.85,8250.0,8260.35,8638.0,714.16
2014-07-15,8338.65,8600.0,8237.6,8599.75,8528.45,14249.0,1195.08
2014-07-16,8600.0,8669.0,8500.05,8502.0,8557.85,13909.0,1194.24
2014-07-17,8586.65,8729.0,8553.1,8680.0,8693.0,37130.0,3208.32
2014-07-18,8695.0,8695.0,8525.0,8539.95,8565.05,11962.0,1027.78
2014-07-21,8627.0,8779.95,8451.2,8550.0,8556.25,12683.0,1091.75
2014-07-22,8486.0,8639.85,8486.0,8539.95,8536.3,8210.0,703.21
2014-07-23,8550.0,8644.35,8490.2,8530.25,8545.55,10548.0,901.55
2014-07-24,8594.55,8595.05,8475.0,8490.0,8487.8,6690.0,570.45
2014-07-25,8487.0,8672.65,8162.15,8549.9,8586.65,11376.0,962.22
2014-07-28,8594.0,8710.0,8450.05,8646.9,8641.95,9346.0,805.72
2014-07-30,8641.95,8680.0,8455.0,8515.0,8518.75,12164.0,1041.48
2014-07-31,8457.0,8570.0,8456.0,8465.0,8498.95,4956.0,422.2
2014-08-01,8431.0,8639.9,8380.4,8390.0,8408.0,16096.0,1367.25
2014-08-04,8430.0,8498.0,8390.1,8434.9,8426.5,5154.0,434.65
2014-08-05,8450.0,8539.4,8400.25,8470.0,8447.85,48808.0,4129.81
2014-08-06,8410.25,8591.0,8410.25,8470.0,8472.0,11429.0,972.65
2014-08-07,8514.0,8549.75,8451.0,8499.0,8510.85,13303.0,1132.69
2014-08-08,8514.65,8514.65,8415.75,8485.25,8477.5,12317.0,1044.34
2014-08-11,8584.0,8700.0,8530.2,8555.0,8587.85,28724.0,2471.7
2014-08-12,8810.0,9365.0,8810.0,9339.0,9291.6,121169.0,10967.73
2014-08-13,9385.0,10634.4,9385.0,10300.0,10359.25,229758.0,23024.79
2014-08-14,10475.0,10500.0,9860.0,9975.85,10024.9,91802.0,9225.9
2014-08-18,10024.9,10140.0,9850.0,10000.0,9987.15,29178.0,2910.8
2014-08-19,10049.65,10268.95,9950.0,9960.0,9989.75,53274.0,5387.03
2014-08-20,10098.65,10098.65,9899.0,9971.15,9991.1,15985.0,1595.19
2014-08-21,10044.0,10044.0,9940.0,10000.0,9992.15,20298.0,2026.95
2014-08-22,10048.85,10210.2,9975.0,9990.0,10014.0,21783.0,2192.39
2014-08-25,10000.05,10050.0,9859.0,9872.0,9905.05,11990.0,1194.14
2014-08-26,9820.0,10010.0,9806.0,9825.0,9843.85,26837.0,2652.76
2014-08-27,9871.0,9940.0,9800.0,9802.0,9810.85,27140.0,2682.56
2014-08-28,9801.0,9839.65,9711.25,9748.0,9755.95,33160.0,3245.81
2014-09-01,9808.65,10150.0,9800.0,10040.05,10051.8,48229.0,4830.29
2014-09-02,10161.0,10399.0,10108.0,10200.0,10224.75,43207.0,4435.52
2014-09-03,10251.0,11444.85,10251.0,11060.0,11101.9,116351.0,12721.9
2014-09-04,11170.0,11550.0,10862.5,10955.0,10938.05,98044.0,11005.56
2014-09-05,11048.0,11161.35,10800.0,10830.0,10829.05,31252.0,3414.2
2014-09-08,10920.0,11138.3,10727.0,10975.0,10963.8,27428.0,3016.29
2014-09-09,11160.0,11327.85,10930.0,10950.0,10959.4,40932.0,4547.81
2014-09-10,10980.0,11374.0,10902.35,11035.0,11040.45,97903.0,10965.84
2014-09-11,11100.0,11766.7,11027.3,11751.95,11623.8,78918.0,9008.81
2014-09-12,11767.1,12150.0,11712.55,12040.1,12023.8,89802.0,10727.15
2014-09-15,12049.0,12338.85,11900.0,12210.0,12205.05,68338.0,8320.28
2014-09-16,12250.0,12370.0,11400.0,11470.0,11484.75,97223.0,11542.68
2014-09-17,11674.0,11774.4,11105.0,11360.0,11405.5,105284.0,12045.19
2014-09-18,11400.0,11749.3,11283.25,11600.0,11642.0,73087.0,8468.66
2014-09-19,11729.0,12025.05,11570.0,11581.0,11634.8,158936.0,18606.84
2014-09-22,11594.0,11849.0,11538.35,11711.0,11754.45,42971.0,5040.45
2014-09-23,11799.0,11820.0,11500.25,11670.0,11639.25,47369.0,5517.86
2014-09-24,11651.05,11698.0,11400.0,11590.0,11570.65,79660.0,9204.26
2014-09-25,11551.0,11698.0,11260.0,11429.55,11364.25,38485.0,4425.51
2014-09-26,11275.0,11495.0,10826.35,11420.0,11356.75,41776.0,4690.23
2014-09-29,11420.0,11505.0,11225.0,11280.0,11280.8,29968.0,3395.18
2014-09-30,11400.0,12299.0,11365.0,12000.0,11972.0,158244.0,18933.2
2014-10-01,12190.0,12190.0,11765.05,11789.0,11801.65,60545.0,7225.09
2014-10-07,11900.0,11950.0,11672.05,11690.0,11707.25,35850.0,4240.16
2014-10-08,11798.0,11798.0,11650.1,11692.25,11707.0,28361.0,3321.86
2014-10-09,11789.9,11792.0,11555.55,11579.0,11609.65,34588.0,4041.66
2014-10-10,11619.0,11619.0,11200.0,11238.0,11270.35,30190.0,3446.8
2014-10-13,11080.0,11419.9,10875.75,11285.0,11269.85,44802.0,4973.56
2014-10-14,11360.0,11400.95,11089.25,11194.0,11211.6,37253.0,4183.87
2014-10-16,11105.0,11460.0,10860.0,11000.0,11033.2,50744.0,5715.03
2014-10-17,11005.05,11439.0,11005.0,11327.15,11334.35,38193.0,4302.57
2014-10-20,11648.65,11740.0,11445.0,11661.0,11636.4,43877.0,5108.44
2014-10-21,11662.9,11800.0,11556.55,11720.0,11678.45,49130.0,5741.62
2014-10-22,11780.0,11925.0,11740.0,11899.0,11883.45,24996.0,2965.5
2014-10-23,11986.8,11986.8,11861.4,11889.95,11890.55,4396.0,524.23
2014-10-27,11919.65,12449.0,11838.0,12449.0,12262.4,48496.0,5857.57
2014-10-28,12430.0,12486.65,12278.8,12390.0,12396.7,32883.0,4072.92
2014-10-29,12415.0,12750.0,12371.0,12553.0,12596.35,66128.0,8309.49
2014-10-30,12638.0,12699.0,12441.05,12548.0,12532.25,58586.0,7368.2
2014-10-31,12638.0,12825.0,12598.3,12730.5,12772.75,44263.0,5643.75
2014-11-03,11501.1,12815.85,11501.1,12770.0,12739.6,31563.0,3990.88
2014-11-05,12800.0,12954.85,12713.0,12920.0,12875.15,25495.0,3267.66
2014-11-07,13000.0,13025.0,12650.0,12671.0,12675.9,61455.0,7851.05
2014-11-10,12769.0,12839.95,12630.1,12725.0,12729.7,16220.0,2064.7
2014-11-11,12800.0,13024.25,12750.0,13000.0,12993.65,44138.0,5699.92
2014-11-12,13130.0,13278.0,13010.0,13160.0,13151.65,75329.0,9901.86
2014-11-13,13445.0,13445.0,13038.65,13194.95,13191.85,69762.0,9235.18
2014-11-14,13350.0,14068.0,13281.8,13995.0,13992.9,200199.0,27577.31
2014-11-17,14089.0,14089.0,13780.8,13800.0,13845.5,54102.0,7501.93
2014-11-18,13879.0,14174.45,13800.05,14109.9,14073.1,38242.0,5350.04
2014-11-19,14108.95,14968.0,14102.05,14829.75,14745.3,157502.0,23039.77
2014-11-20,14750.0,15149.9,14400.05,14635.0,14648.15,121915.0,17985.24
2014-11-21,14767.0,14803.5,14456.6,14501.0,14512.75,54761.0,7979.11
2014-11-24,14575.0,14802.55,14480.05,14625.0,14621.3,27138.0,3964.12
2014-11-25,14575.05,14649.3,14182.9,14280.0,14277.3,45582.0,6553.3
2014-11-26,14300.0,14456.7,14157.25,14253.0,14267.75,29987.0,4291.37
2014-11-27,14300.0,14410.1,14263.05,14350.0,14338.65,29690.0,4258.45
2014-11-28,14350.0,14600.0,14350.0,14500.0,14518.7,33278.0,4835.4
2014-12-01,14520.1,14729.0,14421.2,14500.0,14520.85,55325.0,8068.31
2014-12-02,14537.95,14569.0,14300.0,14350.05,14359.05,39885.0,5737.7
2014-12-03,14601.6,15373.1,14601.6,15360.0,15235.55,123520.0,18526.98
2014-12-04,15548.0,15785.0,15210.0,15420.0,15432.0,111153.0,17187.33
2014-12-05,15450.0,15619.95,15140.0,15275.0,15213.5,69545.0,10718.99
2014-12-08,15395.0,15427.45,14870.0,14955.0,14952.3,43692.0,6593.11
2014-12-09,14925.0,14965.0,14215.0,14310.0,14353.7,88997.0,12982.23
2014-12-10,14300.0,14518.85,14150.95,14350.05,14377.9,56919.0,8193.77
2014-12-11,14340.0,14410.0,14004.05,14079.0,14061.8,85842.0,12181.21
2014-12-12,14148.0,14249.9,13940.15,14094.25,14036.8,44377.0,6261.69
2014-12-15,13896.0,14329.7,13771.7,14219.8,14211.25,55501.0,7843.33
2014-12-16,14068.0,14184.85,13868.3,14096.95,14063.85,33551.0,4706.3
2014-12-17,13975.25,14098.75,13701.0,13864.0,13871.75,73484.0,10218.35
2014-12-18,13999.0,14538.65,13999.0,14480.0,14427.9,70247.0,10000.71
2014-12-19,14624.9,14809.9,14520.0,14575.0,14621.1,63847.0,9390.76
2014-12-22,14735.0,14790.0,14503.25,14731.35,14737.25,27132.0,3978.1
2014-12-23,14793.0,14890.0,14688.7,14800.0,14818.2,38531.0,5701.5
2014-12-24,14879.0,15015.0,14723.0,14830.05,14825.45,154617.0,22937.31
2014-12-26,14900.0,15234.2,14772.0,15187.0,15124.3,21973.0,3299.65
2014-12-29,15248.0,15419.0,15192.6,15350.0,15372.85,27948.0,4277.29
2014-12-30,15275.0,15450.0,15261.1,15380.0,15352.85,14748.0,2263.83
2014-12-31,15199.3,15220.0,14908.55,15029.0,15075.0,55639.0,8409.2
2015-01-01,15011.0,15360.65,15011.0,15250.0,15262.35,29115.0,4440.91
2015-01-02,15450.0,15450.05,15013.0,15048.0,15081.95,39973.0,6097.67
2015-01-05,15020.0,15246.0,15020.0,15154.0,15150.55,35376.0,5357.29
2015-01-06,15000.0,15015.0,14640.0,14754.35,14755.9,48118.0,7121.44
2015-01-07,14760.0,14999.7,14715.65,14920.0,14959.9,31815.0,4724.54
2015-01-08,14963.0,15100.0,14811.0,14850.0,14873.7,29487.0,4410.07
2015-01-09,14925.45,14980.0,14550.0,14673.75,14738.7,38742.0,5734.11
2015-01-12,14652.0,15145.0,14600.25,14800.0,14857.65,65723.0,9795.04
2015-01-13,14899.95,14947.2,14690.0,14799.9,14799.15,14432.0,2141.0
2015-01-14,14765.0,14946.0,14720.1,14876.8,14833.55,15794.0,2342.62
2015-01-15,14990.0,15269.0,14845.0,15110.0,15127.25,46169.0,6970.78
2015-01-16,15120.0,15385.0,15011.0,15335.0,15349.7,32984.0,5047.35
2015-01-19,15380.0,15590.9,15360.0,15420.05,15474.6,38266.0,5921.18
2015-01-20,15476.05,15581.8,15402.0,15480.0,15490.7,36741.0,5700.87
2015-01-21,15511.0,15550.0,15240.0,15375.1,15372.35,26060.0,4000.95
2015-01-22,15301.0,15411.15,15241.3,15329.0,15314.95,14085.0,2159.74
2015-01-23,15372.0,15420.1,15113.0,15160.0,15145.95,104097.0,15781.65
2015-01-27,15190.0,16133.0,15094.2,16102.0,16089.25,134065.0,20996.18
2015-01-28,16166.95,16491.75,16000.0,16387.9,16340.25,85026.0,13760.14
2015-01-29,16454.0,16650.2,16301.0,16484.0,16478.85,61534.0,10132.2
2015-01-30,16501.0,16640.0,16020.0,16242.0,16275.9,37457.0,6131.66
2015-02-02,16397.0,16895.0,16377.8,16500.0,16561.75,50836.0,8451.44
2015-02-03,16495.0,16713.9,16255.0,16255.0,16323.6,31021.0,5107.32
2015-02-04,16375.0,16399.9,15792.4,15860.0,15919.5,27280.0,4390.49
2015-02-05,15920.0,16082.7,15760.45,15801.05,15837.55,29185.0,4655.66
2015-02-06,15898.0,15980.0,15502.0,15580.0,15587.75,21560.0,3377.97
2015-02-09,15580.0,15580.0,15067.6,15100.0,15115.55,26596.0,4060.83
2015-02-10,15150.0,15530.0,14755.05,15190.0,15133.15,52892.0,8043.76
2015-02-11,15330.0,16200.0,15222.0,16200.0,16141.3,39868.0,6296.66
2015-02-12,16261.0,16618.85,16073.8,16505.0,16417.95,42647.0,6978.57
2015-02-13,16587.0,16872.0,15402.0,16240.0,16267.4,74178.0,12134.49
2015-02-16,16621.0,16788.0,15975.15,16020.0,16051.1,71003.0,11558.3
2015-02-18,16400.0,17047.65,16300.0,17030.0,16947.3,92962.0,15532.6
2015-02-19,17149.0,17200.0,16500.0,16631.0,16640.4,49229.0,8251.13
2015-02-20,16685.0,16685.0,16301.3,16331.0,16362.1,30521.0,5051.96
2015-02-23,16389.0,16417.8,15925.0,16013.8,15981.9,33201.0,5345.88
2015-02-24,16000.0,16050.0,15698.95,15800.25,15842.25,39233.0,6231.3
2015-02-25,15928.0,16020.0,15520.0,15585.0,15596.4,43878.0,6918.1
2015-02-26,15600.0,15662.9,15051.1,15299.0,15205.35,55784.0,8555.67
2015-02-27,15294.0,15849.95,15294.0,15765.0,15806.4,91179.0,14295.41
2015-02-28,15949.0,16298.95,15450.0,16250.05,16255.55,60286.0,9534.8
2015-03-02,16550.0,16700.0,16174.0,16175.5,16426.05,100476.0,16568.59
2015-03-03,16349.5,16349.5,15686.2,15740.0,15907.95,117776.0,18714.67
2015-03-04,15400.0,16260.0,15300.0,16041.0,16047.95,245643.0,38878.95
2015-03-05,16100.0,16188.0,15860.0,15990.0,16001.1,43986.0,7041.59
2015-03-09,15875.0,15930.6,15650.0,15672.0,15699.8,51608.0,8150.66
2015-03-10,15700.0,16047.4,15699.8,16025.0,15947.8,81482.0,12947.04
2015-03-11,16020.0,16199.0,15900.0,16010.0,16053.85,51319.0,8234.13
2015-03-12,16140.0,16377.35,16060.0,16240.0,16303.85,48569.0,7870.9
2015-03-13,16364.85,16381.9,15790.4,15900.0,15912.75,43171.0,6923.28
2015-03-16,15920.0,15949.9,15633.0,15802.0,15820.35,16511.0,2605.2
2015-03-17,15899.0,16059.95,15810.0,15910.0,15942.75,31324.0,4996.19
2015-03-18,15950.0,16216.0,15885.4,15950.0,16044.2,25692.0,4131.74
2015-03-19,16140.0,16326.95,16030.1,16160.0,16111.6,57903.0,9376.79
2015-03-20,16110.0,16178.6,15920.65,16010.0,16017.5,33878.0,5441.38
2015-03-23,16089.85,16129.0,15751.25,15841.35,15865.95,18825.0,2994.03
2015-03-24,15895.0,15905.0,15447.2,15475.0,15501.1,33307.0,5199.36
2015-03-25,15540.0,15699.0,15350.0,15600.0,15572.8,45118.0,6976.76
2015-03-26,15500.0,15745.3,15296.15,15480.0,15538.2,141418.0,21988.13
2015-03-27,15589.95,15600.0,15111.0,15530.0,15490.75,39800.0,6122.41
2015-03-30,15599.0,16095.0,15574.05,16060.0,16018.9,38394.0,6073.14
2015-03-31,16150.0,16175.0,15821.7,15925.0,15908.15,38680.0,6172.82
2015-04-01,15929.0,16196.95,15830.05,15970.0,16019.5,45879.0,7346.85
2015-04-06,16094.35,16094.35,15520.25,15830.25,15782.45,65313.0,10267.74
2015-04-07,15799.85,16050.0,15715.05,15990.0,15983.3,32689.0,5188.28
2015-04-08,16020.0,16590.0,15976.3,16527.3,16524.85,76696.0,12516.95
2015-04-09,16700.0,16700.0,16272.0,16275.15,16302.5,53850.0,8825.28
2015-04-10,16335.0,16433.0,16106.3,16194.0,16230.25,38681.0,6291.59
2015-04-13,16200.0,16231.0,16001.0,16020.0,16070.7,43662.0,7040.03
2015-04-15,16099.9,16120.0,15810.0,15830.0,15872.7,44445.0,7084.83
2015-04-16,16240.0,16240.0,15734.0,15760.0,15837.2,108100.0,17304.64
2015-04-17,15850.0,15875.0,15199.95,15223.95,15311.1,57568.0,8923.38
2015-04-20,15310.0,15310.0,14630.0,14777.05,14762.0,90233.0,13345.21
2015-04-21,14900.0,14948.7,14136.0,14310.3,14310.3,90421.0,13163.55
2015-04-22,14400.0,14469.95,14060.35,14400.0,14366.15,110913.0,15784.12
2015-04-23,14510.0,14846.05,14451.0,14650.0,14747.05,47521.0,6969.61
2015-04-24,14742.0,14859.0,14490.4,14695.0,14720.5,122626.0,18030.37
2015-04-27,14555.0,15070.0,13900.1,14815.25,14771.05,98264.0,14279.06
2015-04-28,14750.0,15255.0,14670.6,15215.3,15175.05,48763.0,7344.73
2015-04-29,15210.0,15434.85,15112.55,15225.0,15238.1,38404.0,5858.85
2015-04-30,15202.0,15347.0,15100.0,15320.0,15191.6,63574.0,9663.77
2015-05-04,15441.6,15499.95,15300.85,15340.0,15334.6,26022.0,3994.65
2015-05-05,15333.0,15721.7,15211.0,15549.0,15555.5,32344.0,5033.35
2015-05-06,15520.0,15698.8,15000.0,15059.65,15080.3,46544.0,7131.19
2015-05-07,15075.0,15114.0,14494.95,15011.05,14806.95,75055.0,11075.94
2015-05-08,14930.0,15890.0,14700.0,15790.0,15781.15,136892.0,21094.05
2015-05-11,15970.0,16965.0,15938.0,16825.0,16871.6,245273.0,40525.46
2015-05-12,16950.0,17300.0,16600.0,17211.25,17158.55,130485.0,22148.36
